SN:3K430000001911 BD:Sep 25 2018 VC:499143b MD5:6a0dee4b41d0e9361e609a0d5f97aa68
SysTime,                      Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,         Batt_v,      Batt_v_sd,   BATT_PERCENT,BATT_PERCENT_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC, Wind Speed (m/s),Azimuth (deg),Elevation (deg),Speed-of-Sound (m/s),Temperature (C)
09/14/2020 13:55:39.179, 09/14/2020 13:55:39.115, 2.71139e+0, 2.06283e-2, 4.72698e+2, 3.40688e-1, 1.70424e+4, 2.27671e+1, 2.75839e+0, 2.09750e-2, 4.80894e+2, 3.53366e-1, 5.04011e+2, 8.55952e-3, 3.10979e+1, 1.07143e-2, 3.42139e+1, 1.40146e-2, 3.49427e+0, 4.71303e-4, 2.31791e+0, 2.67297e-4, -1.72939e+0, 0.00000e+0, -7.01542e+0, 6.65785e-6, 5.22884e+0, 3.91890e-4, 9.81021e+1, 7.35252e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:55:49.119, 09/14/2020 13:55:49.060, 2.75792e+0, 3.21692e-3, 4.74186e+2, 1.93343e+0, 1.70300e+4, 4.45779e+1, 2.80570e+0, 3.30525e-3, 4.82401e+2, 1.97846e+0, 5.04022e+2, 1.37674e-2, 3.11429e+1, 3.35537e-2, 3.42600e+1, 1.22796e-2, 3.49449e+0, 6.47587e-4, 2.31787e+0, 3.76920e-4, -1.72939e+0, 0.00000e+0, -7.01542e+0, 8.87070e-6, 5.23013e+0, 3.69999e-4, 9.81263e+1, 6.94183e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:55:59.059, 09/14/2020 13:55:59.005, 2.77074e+0, 7.54176e-3, 4.77089e+2, 8.77697e-1, 1.71630e+4, 4.59948e+1, 2.81912e+0, 7.78654e-3, 4.85420e+2, 8.81124e-1, 5.04012e+2, 1.33435e-2, 3.11667e+1, 1.43282e-2, 3.43014e+1, 1.21676e-2, 3.49451e+0, 4.03260e-4, 2.31783e+0, 1.40644e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 8.26273e-6, 5.23144e+0, 4.05448e-4, 9.81509e+1, 7.60691e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:09.009, 09/14/2020 13:56:08.950, 2.75437e+0, 1.35802e-2, 4.72746e+2, 1.54871e+0, 1.72387e+4, 2.02779e+1, 2.80268e+0, 1.38500e-2, 4.81038e+2, 1.58190e+0, 5.04015e+2, 1.12974e-2, 3.11921e+1, 2.33947e-2, 3.43402e+1, 1.09189e-2, 3.49437e+0, 3.77679e-4, 2.31797e+0, 3.46554e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23280e+0, 3.97973e-4, 9.81764e+1, 7.46666e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:18.953, 09/14/2020 13:56:18.895, 2.70329e+0, 1.57748e-2, 4.67770e+2, 1.70783e+0, 1.71758e+4, 1.32301e+1, 2.75053e+0, 1.60682e-2, 4.75944e+2, 1.74042e+0, 5.03986e+2, 1.21219e-2, 3.12236e+1, 1.28934e-2, 3.43726e+1, 9.36056e-3, 3.49457e+0, 5.06086e-4, 2.31800e+0, 3.36682e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23408e+0, 4.19606e-4, 9.82003e+1, 7.87254e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:28.900, 09/14/2020 13:56:28.840, 2.70998e+0, 9.07275e-3, 4.64131e+2, 6.05067e-1, 1.71473e+4, 2.79392e+1, 2.75726e+0, 9.23280e-3, 4.72228e+2, 6.18311e-1, 5.03964e+2, 9.65383e-3, 3.12729e+1, 2.37553e-2, 3.44069e+1, 1.13729e-2, 3.49455e+0, 3.67233e-4, 2.31782e+0, 1.95557e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23540e+0, 4.16976e-4, 9.82252e+1, 7.82319e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:38.848, 09/14/2020 13:56:38.786, 2.73133e+0, 5.66933e-3, 4.63458e+2, 3.59419e-1, 1.71453e+4, 1.50887e+1, 2.77898e+0, 5.77979e-3, 4.71542e+2, 3.67389e-1, 5.03970e+2, 2.18113e-2, 3.13049e+1, 1.42550e-2, 3.44462e+1, 1.48234e-2, 3.49450e+0, 5.33552e-4, 2.31812e+0, 3.33986e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23666e+0, 4.10783e-4, 9.82487e+1, 7.70701e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:48.799, 09/14/2020 13:56:48.737, 2.71804e+0, 1.75161e-2, 4.65973e+2, 1.64729e+0, 1.71764e+4, 2.46523e+1, 2.76554e+0, 1.78270e-2, 4.74117e+2, 1.67576e+0, 5.03980e+2, 1.55732e-2, 3.13179e+1, 9.27756e-3, 3.44852e+1, 9.71278e-3, 3.49384e+0, 2.32467e-4, 2.31812e+0, 2.36047e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23799e+0, 3.66592e-4, 9.82737e+1, 6.87789e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:56:58.739, 09/14/2020 13:56:58.682, 2.65442e+0, 1.56727e-2, 4.74418e+2, 3.14172e+0, 1.72346e+4, 4.40153e+1, 2.70097e+0, 1.58803e-2, 4.82738e+2, 3.20771e+0, 5.03988e+2, 8.20964e-3, 3.13436e+1, 2.98507e-2, 3.45222e+1, 1.21376e-2, 3.49407e+0, 3.93706e-4, 2.31777e+0, 3.17631e-4, -1.72939e+0, 0.00000e+0, -7.01541e+0, 9.36222e-16, 5.23927e+0, 4.24008e-4, 9.82977e+1, 7.95512e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:08.693, 09/14/2020 13:57:08.627, 2.63891e+0, 7.53943e-3, 4.79660e+2, 6.13394e-1, 1.72957e+4, 1.86625e+1, 2.68535e+0, 7.69171e-3, 4.88102e+2, 6.23232e-1, 5.03987e+2, 4.59571e-3, 3.13591e+1, 2.19570e-2, 3.45589e+1, 1.17551e-2, 3.49376e+0, 2.93956e-4, 2.31775e+0, 9.06041e-5, -1.72939e+0, 0.00000e+0, -7.01540e+0, 9.36222e-16, 5.24058e+0, 4.00758e-4, 9.83223e+1, 7.51892e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:18.633, 09/14/2020 13:57:18.572, 2.65249e+0, 1.53737e-3, 4.74962e+2, 1.88763e+0, 1.73464e+4, 2.83461e+1, 2.69931e+0, 1.60043e-3, 4.83346e+2, 1.91448e+0, 5.03972e+2, 9.35212e-3, 3.13876e+1, 1.75676e-2, 3.45993e+1, 1.11416e-2, 3.49417e+0, 4.17022e-4, 2.31783e+0, 2.83928e-4, -1.72939e+0, 0.00000e+0, -7.01540e+0, 9.36222e-16, 5.24190e+0, 3.92546e-4, 9.83472e+1, 7.36484e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:28.578, 09/14/2020 13:57:28.518, 2.66685e+0, 7.90395e-3, 4.72505e+2, 1.87996e-1, 1.73503e+4, 3.45305e+1, 2.71393e+0, 8.10466e-3, 4.80847e+2, 1.96162e-1, 5.03974e+2, 9.82530e-3, 3.14224e+1, 1.89241e-2, 3.46366e+1, 1.17927e-2, 3.49417e+0, 4.48836e-4, 2.31805e+0, 2.85106e-4, -1.72939e+0, 0.00000e+0, -7.01540e+0, 9.36222e-16, 5.24324e+0, 3.95416e-4, 9.83722e+1, 7.41868e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:38.521, 09/14/2020 13:57:38.463, 2.68564e+0, 7.09066e-3, 4.74237e+2, 1.58873e+0, 1.74013e+4, 2.73260e+1, 2.73320e+0, 7.18912e-3, 4.82636e+2, 1.62176e+0, 5.03971e+2, 8.08625e-3, 3.14582e+1, 1.33194e-2, 3.46785e+1, 1.32326e-2, 3.49442e+0, 3.03137e-4, 2.31786e+0, 3.60383e-4, -1.72939e+0, 0.00000e+0, -7.01540e+0, 9.36222e-16, 5.24455e+0, 3.78754e-4, 9.83968e+1, 7.10607e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:48.481, 09/14/2020 13:57:48.414, 2.61325e+0, 2.91427e-2, 4.73385e+2, 2.11695e+0, 1.74363e+4, 2.67696e+1, 2.65963e+0, 2.96262e-2, 4.81786e+2, 2.14871e+0, 5.03971e+2, 9.33691e-3, 3.15101e+1, 1.88219e-2, 3.47246e+1, 1.31526e-2, 3.49367e+0, 5.09301e-4, 2.31735e+0, 2.33841e-4, -1.72939e+0, 0.00000e+0, -7.01539e+0, 3.21000e-6, 5.24587e+0, 3.96258e-4, 9.84215e+1, 7.43449e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:57:58.423, 09/14/2020 13:57:58.360, 2.56655e+0, 2.99511e-3, 4.69311e+2, 3.72054e-1, 1.74326e+4, 1.93521e+1, 2.61209e+0, 3.00595e-3, 4.77637e+2, 3.70619e-1, 5.03965e+2, 1.03635e-2, 3.15537e+1, 1.13533e-2, 3.47567e+1, 8.06305e-3, 3.49342e+0, 4.99268e-4, 2.31730e+0, 2.64078e-4, -1.72939e+0, 0.00000e+0, -7.01538e+0, 4.61453e-6, 5.24719e+0, 4.17168e-4, 9.84464e+1, 7.82679e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:08.370, 09/14/2020 13:58:08.304, 2.56964e+0, 4.90277e-3, 4.68722e+2, 6.29580e-1, 1.74323e+4, 2.47524e+1, 2.61523e+0, 4.94790e-3, 4.77038e+2, 6.33865e-1, 5.03951e+2, 1.36741e-2, 3.16006e+1, 2.57598e-2, 3.47897e+1, 1.07536e-2, 3.49337e+0, 3.46416e-4, 2.31745e+0, 2.35733e-4, -1.72939e+0, 0.00000e+0, -7.01537e+0, 4.69782e-6, 5.24849e+0, 3.96934e-4, 9.84707e+1, 7.44716e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:18.313, 09/14/2020 13:58:18.250, 2.54736e+0, 9.24986e-3, 4.66486e+2, 9.35765e-1, 1.74796e+4, 3.17938e+1, 2.59268e+0, 9.36029e-3, 4.74785e+2, 9.43052e-1, 5.03933e+2, 1.17667e-2, 3.16274e+1, 1.70725e-2, 3.48225e+1, 9.29071e-3, 3.49365e+0, 2.61062e-4, 2.31726e+0, 2.20994e-4, -1.72939e+0, 0.00000e+0, -7.01537e+0, 2.85457e-6, 5.24988e+0, 3.85607e-4, 9.84968e+1, 7.23465e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:28.256, 09/14/2020 13:58:28.195, 2.53578e+0, 7.25853e-3, 4.64203e+2, 5.47886e-1, 1.75338e+4, 2.20311e+1, 2.58104e+0, 7.41303e-3, 4.72487e+2, 5.53570e-1, 5.03932e+2, 1.27638e-2, 3.16694e+1, 1.01025e-2, 3.48548e+1, 1.07715e-2, 3.49333e+0, 2.90369e-4, 2.31740e+0, 3.46471e-4, -1.72939e+0, 0.00000e+0, -7.01534e+0, 1.48888e-5, 5.25119e+0, 3.74426e-4, 9.85214e+1, 7.02488e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:38.202, 09/14/2020 13:58:38.140, 2.59693e+0, 2.77418e-2, 4.63189e+2, 2.09727e-1, 1.75366e+4, 1.53683e+1, 2.64329e+0, 2.82433e-2, 4.71456e+2, 2.17525e-1, 5.03944e+2, 8.58257e-3, 3.16920e+1, 2.73686e-2, 3.48946e+1, 1.20529e-2, 3.49289e+0, 4.93947e-4, 2.31731e+0, 1.94728e-4, -1.72939e+0, 0.00000e+0, -7.01530e+0, 7.76630e-6, 5.25249e+0, 4.20386e-4, 9.85459e+1, 7.88717e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:48.149, 09/14/2020 13:58:48.086, 2.69760e+0, 3.76599e-2, 4.63342e+2, 2.44331e-1, 1.75567e+4, 1.89992e+1, 2.74581e+0, 3.83610e-2, 4.71623e+2, 2.50796e-1, 5.03953e+2, 1.44295e-2, 3.17269e+1, 6.65933e-3, 3.49310e+1, 8.46128e-3, 3.49361e+0, 4.97687e-4, 2.31728e+0, 2.78079e-4, -1.72939e+0, 0.00000e+0, -7.01526e+0, 1.78174e-5, 5.25377e+0, 3.68918e-4, 9.85698e+1, 6.92153e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:58:58.095, 09/14/2020 13:58:58.030, 2.86322e+0, 4.98893e-2, 4.64810e+2, 5.37716e-1, 1.75372e+4, 2.08097e+1, 2.91433e+0, 5.07502e-2, 4.73107e+2, 5.40352e-1, 5.03950e+2, 9.53587e-3, 3.17619e+1, 1.02106e-2, 3.49564e+1, 6.56656e-3, 3.49373e+0, 3.98333e-4, 2.31737e+0, 3.30321e-4, -1.72939e+0, 0.00000e+0, -7.01519e+0, 1.98958e-5, 5.25518e+0, 3.88337e-4, 9.85962e+1, 7.28587e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:08.042, 09/14/2020 13:59:07.976, 2.91836e+0, 1.11790e-2, 4.65574e+2, 9.41195e-1, 1.75178e+4, 1.68700e+1, 2.97039e+0, 1.13545e-2, 4.73875e+2, 9.60874e-1, 5.03950e+2, 1.54666e-2, 3.17945e+1, 1.85750e-2, 3.49821e+1, 9.79386e-3, 3.49424e+0, 4.72908e-4, 2.31726e+0, 2.35149e-4, -1.72939e+0, 0.00000e+0, -7.01514e+0, 1.69194e-5, 5.25638e+0, 4.52262e-4, 9.86188e+1, 8.48522e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:17.979, 09/14/2020 13:59:17.921, 2.87933e+0, 2.20747e-2, 4.71963e+2, 3.51494e+0, 1.74857e+4, 2.47259e+1, 2.93057e+0, 2.25148e-2, 4.80362e+2, 3.57052e+0, 5.03936e+2, 7.34624e-3, 3.18293e+1, 2.24287e-2, 3.50137e+1, 8.64525e-3, 3.49424e+0, 5.28024e-4, 2.31716e+0, 3.32494e-4, -1.72939e+0, 0.00000e+0, -7.01510e+0, 4.70562e-6, 5.25781e+0, 3.83254e-4, 9.86456e+1, 7.19050e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:27.927, 09/14/2020 13:59:27.866, 2.80385e+0, 1.29021e-2, 4.82111e+2, 1.50872e+0, 1.74778e+4, 1.89770e+1, 2.85373e+0, 1.31138e-2, 4.90687e+2, 1.53817e+0, 5.03927e+2, 1.27530e-2, 3.18638e+1, 1.63200e-2, 3.50449e+1, 1.04101e-2, 3.49365e+0, 4.13809e-4, 2.31709e+0, 1.66604e-4, -1.72939e+0, 0.00000e+0, -7.01510e+0, 3.90800e-6, 5.25911e+0, 3.89769e-4, 9.86699e+1, 7.31273e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:37.887, 09/14/2020 13:59:37.817, 2.77048e+0, 4.85442e-3, 4.85655e+2, 4.11825e-1, 1.74758e+4, 2.08254e+1, 2.81975e+0, 4.94144e-3, 4.94293e+2, 4.22413e-1, 5.03912e+2, 1.01794e-2, 3.18941e+1, 1.16727e-2, 3.50794e+1, 9.57021e-3, 3.49377e+0, 4.88846e-4, 2.31713e+0, 3.20131e-4, -1.72939e+0, 0.00000e+0, -7.01508e+0, 5.10564e-6, 5.26043e+0, 3.90342e-4, 9.86948e+1, 7.32350e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:47.825, 09/14/2020 13:59:47.763, 2.73684e+0, 1.67458e-2, 4.84768e+2, 6.14406e-1, 1.74736e+4, 1.74032e+1, 2.78551e+0, 1.70499e-2, 4.93389e+2, 6.26743e-1, 5.03917e+2, 1.96650e-2, 3.19228e+1, 2.25946e-2, 3.51124e+1, 1.05127e-2, 3.49329e+0, 4.15813e-4, 2.31685e+0, 2.01786e-4, -1.72939e+0, 0.00000e+0, -7.01508e+0, 1.87244e-15, 5.26176e+0, 4.10647e-4, 9.87198e+1, 7.70445e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 13:59:57.769, 09/14/2020 13:59:57.709, 2.67968e+0, 1.69798e-2, 4.84693e+2, 1.91970e+0, 1.74919e+4, 2.39884e+1, 2.72739e+0, 1.72280e-2, 4.93322e+2, 1.96251e+0, 5.03912e+2, 1.28012e-2, 3.19374e+1, 1.29138e-2, 3.51403e+1, 6.69494e-3, 3.49339e+0, 2.38160e-4, 2.31720e+0, 2.42501e-4, -1.72939e+0, 0.00000e+0, -7.01508e+0, 1.87244e-15, 5.26310e+0, 4.32890e-4, 9.87448e+1, 8.12176e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:07.719, 09/14/2020 14:00:07.653, 2.64250e+0, 5.26733e-3, 4.95195e+2, 2.82574e+0, 1.75546e+4, 3.46088e+1, 2.68972e+0, 5.30619e-3, 5.04043e+2, 2.89032e+0, 5.03914e+2, 5.68498e-3, 3.19614e+1, 4.35522e-3, 3.51608e+1, 6.27751e-3, 3.49323e+0, 4.72924e-4, 2.31709e+0, 1.77220e-4, -1.72939e+0, 0.00000e+0, -7.01508e+0, 1.87244e-15, 5.26441e+0, 3.76235e-4, 9.87694e+1, 7.05883e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:17.668, 09/14/2020 14:00:17.598, 2.65651e+0, 1.01401e-2, 5.00725e+2, 7.86142e-1, 1.76437e+4, 3.20823e+1, 2.70423e+0, 1.03812e-2, 5.09719e+2, 8.09363e-1, 5.03907e+2, 2.67764e-2, 3.19890e+1, 2.20981e-2, 3.51900e+1, 1.25898e-2, 3.49356e+0, 3.57133e-4, 2.31709e+0, 2.79033e-4, -1.72939e+0, 0.00000e+0, -7.01507e+0, 5.80209e-6, 5.26573e+0, 4.27278e-4, 9.87942e+1, 8.01647e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:27.610, 09/14/2020 14:00:27.543, 2.67451e+0, 2.05812e-3, 4.99981e+2, 1.42035e+0, 1.77605e+4, 3.93605e+1, 2.72287e+0, 2.11451e-3, 5.09022e+2, 1.44186e+0, 5.03905e+2, 7.01426e-3, 3.20115e+1, 4.43549e-2, 3.52301e+1, 1.09804e-2, 3.49308e+0, 2.59899e-4, 2.31706e+0, 3.35424e-4, -1.72939e+0, 0.00000e+0, -7.01507e+0, 9.36222e-16, 5.26705e+0, 4.18586e-4, 9.88189e+1, 7.85339e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:37.560, 09/14/2020 14:00:37.489, 2.69148e+0, 9.29774e-3, 4.89680e+2, 3.84279e+0, 1.78021e+4, 2.31357e+1, 2.74026e+0, 9.49375e-3, 4.98556e+2, 3.90792e+0, 5.03921e+2, 8.34528e-3, 3.20386e+1, 1.18833e-2, 3.52629e+1, 8.30886e-3, 3.49311e+0, 4.22090e-4, 2.31705e+0, 1.59346e-4, -1.72939e+0, 0.00000e+0, -7.01506e+0, 0.00000e+0, 5.26841e+0, 3.90173e-4, 9.88445e+1, 7.32033e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:47.507, 09/14/2020 14:00:47.440, 2.71893e+0, 9.08127e-3, 4.81517e+2, 1.53519e+0, 1.78287e+4, 2.32528e+1, 2.76828e+0, 9.20726e-3, 4.90257e+2, 1.56868e+0, 5.03922e+2, 1.44203e-2, 3.20787e+1, 1.54365e-2, 3.52882e+1, 8.30715e-3, 3.49282e+0, 4.58586e-4, 2.31704e+0, 1.64613e-4, -1.72939e+0, 0.00000e+0, -7.01505e+0, 4.96638e-6, 5.26972e+0, 3.76017e-4, 9.88690e+1, 7.05474e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:00:57.449, 09/14/2020 14:00:57.385, 2.70441e+0, 1.91779e-2, 4.79672e+2, 8.81035e-1, 1.78187e+4, 2.77990e+1, 2.75347e+0, 1.95193e-2, 4.88374e+2, 9.03912e-1, 5.03919e+2, 1.25254e-2, 3.21354e+1, 1.24810e-2, 3.53204e+1, 1.04744e-2, 3.49314e+0, 2.87905e-4, 2.31678e+0, 3.08351e-4, -1.72939e+0, 0.00000e+0, -7.01502e+0, 1.11941e-5, 5.27102e+0, 4.08802e-4, 9.88934e+1, 7.66984e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:07.401, 09/14/2020 14:01:07.330, 2.63732e+0, 2.06101e-2, 4.82253e+2, 6.85992e-1, 1.78482e+4, 1.73378e+1, 2.68525e+0, 2.09918e-2, 4.91017e+2, 7.05155e-1, 5.03897e+2, 2.54787e-2, 3.21845e+1, 2.56623e-2, 3.53515e+1, 6.71667e-3, 3.49284e+0, 5.71357e-4, 2.31674e+0, 2.63802e-4, -1.72939e+0, 0.00000e+0, -7.01497e+0, 2.01961e-5, 5.27232e+0, 4.10166e-4, 9.89179e+1, 7.69543e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:17.346, 09/14/2020 14:01:17.283, 2.56661e+0, 1.79651e-2, 4.77511e+2, 2.08651e+0, 1.78836e+4, 3.57108e+1, 2.61335e+0, 1.82493e-2, 4.86206e+2, 2.11662e+0, 5.03884e+2, 1.03176e-2, 3.22200e+1, 1.65467e-2, 3.53762e+1, 7.79527e-3, 3.49304e+0, 4.20905e-4, 2.31702e+0, 1.75737e-4, -1.72939e+0, 0.00000e+0, -7.01490e+0, 1.99333e-5, 5.27367e+0, 4.03015e-4, 9.89431e+1, 7.56127e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:27.288, 09/14/2020 14:01:27.228, 2.53267e+0, 4.77919e-3, 4.72376e+2, 1.05594e+0, 1.79063e+4, 1.94233e+1, 2.57885e+0, 4.83893e-3, 4.80988e+2, 1.06954e+0, 5.03867e+2, 1.12517e-2, 3.22518e+1, 1.29981e-2, 3.54029e+1, 8.81479e-3, 3.49308e+0, 4.36088e-4, 2.31690e+0, 3.25696e-4, -1.72939e+0, 0.00000e+0, -7.01482e+0, 2.29995e-5, 5.27503e+0, 4.03831e-4, 9.89686e+1, 7.57656e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:37.231, 09/14/2020 14:01:37.172, 2.56452e+0, 2.35666e-2, 4.75946e+2, 4.06397e+0, 1.79322e+4, 1.80229e+1, 2.61135e+0, 2.39989e-2, 4.84637e+2, 4.13762e+0, 5.03864e+2, 2.41109e-2, 3.22826e+1, 2.48662e-2, 3.54419e+1, 1.18917e-2, 3.49261e+0, 4.22742e-4, 2.31678e+0, 1.77451e-4, -1.72939e+0, 0.00000e+0, -7.01479e+0, 1.45064e-5, 5.27635e+0, 3.87956e-4, 9.89934e+1, 7.27873e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:47.181, 09/14/2020 14:01:47.118, 2.64967e+0, 2.41032e-2, 4.87630e+2, 1.59528e+0, 1.79444e+4, 2.94017e+1, 2.69808e+0, 2.45995e-2, 4.96540e+2, 1.63452e+0, 5.03871e+2, 1.36086e-2, 3.23279e+1, 1.39496e-2, 3.54818e+1, 1.05634e-2, 3.49301e+0, 4.19735e-4, 2.31685e+0, 4.22761e-4, -1.72939e+0, 0.00000e+0, -7.01477e+0, 0.00000e+0, 5.27769e+0, 4.10256e-4, 9.90186e+1, 7.69711e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
09/14/2020 14:01:57.124, 09/14/2020 14:01:57.062, 2.71728e+0, 1.43154e-2, 4.89488e+2, 4.26439e-1, 1.80086e+4, 2.77696e+1, 2.76711e+0, 1.45944e-2, 4.98465e+2, 4.43817e-1, 5.03880e+2, 1.28453e-2, 3.23489e+1, 2.08117e-2, 3.55105e+1, 9.52898e-3, 3.49234e+0, 4.80421e-4, 2.31647e+0, 1.80466e-4, -1.72939e+0, 0.00000e+0, -7.01478e+0, 9.36222e-16, 5.27902e+0, 4.00303e-4, 9.90436e+1, 7.51037e-3, 2.00000e+1, 0.00000e+0, 2.00000e+1, 0.00000e+0, 3, -1, Disabled, 0,0,0,0,0
